duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
385,udp,http,SF,1762,1136,0,2,2,1,0,0,7,1,0,3,5,2,4,0.0,0,1,187,318,0.37641496252069395,0.7387435096159303,0.9521439170763514,0.25425916098893053,0.4298446697431554,0.3616073184253895,0.6273141370102625,42,73,0.12248141685029723,0.6900753541887977,0.9308328641758075,0.8418087090288189,0.6962214361212724,0.17999961661068686,0.03820278375739106,0.589267338756667,0
386,icmp,ssh,S0,31987,34832,0,0,0,3,2,1,5,0,1,0,9,0,0,0.0,1,1,417,75,0.5707614809590734,0.3062678870046147,0.8236455947530908,0.6310493932702206,0.306442336550243,0.4064185410021378,0.4716987668912095,28,45,0.5340361132046566,0.3903764460469539,0.005348988694222845,0.8013520582702486,0.20607377993717524,0.5025476067220231,0.615214896596914,0.5321179724587827,1
112,udp,ssh,S0,15850,31966,1,2,2,0,2,0,3,1,0,8,6,2,5,0.0,0,1,3,494,0.47870485796552253,0.2650812843385726,0.7090015113263796,0.02498408228184945,0.9622129101159447,0.8093695444369458,0.9597837864377148,164,68,0.8794626935118923,0.41577480098965147,0.7482388061809001,0.41050482134835653,0.4412296690917168,0.848417726430511,0.8280432857742522,0.26637764143002385,0
612,tcp,dns,SF,12112,7009,1,0,2,8,2,0,3,0,0,4,4,1,5,0.0,1,0,400,460,0.862076142576597,0.6961924503010899,0.5876269866151087,0.7207251120266789,0.9644882250238542,0.37928339172754455,0.6761573334534453,80,113,0.410023786741743,0.4691774960927717,0.9030506531025154,0.23008449185747504,0.0650007889488885,0.02040161068820634,0.15750054807580383,0.8994530845538352,1
624,tcp,ftp,REJ,24058,12987,0,2,0,5,2,0,1,0,0,1,3,2,2,0.0,1,0,131,113,0.10540528595616694,0.19287056868961427,0.8205917893241481,0.5140233698765098,0.28943636803002193,0.04722487649475482,0.9077508002412379,185,146,0.48199491773286707,0.3677085081275432,0.13972056697895407,0.406082132559771,0.8253084024229824,0.6044889822584595,0.5943317339265958,0.9273664094615535,0
951,tcp,http,REJ,45420,37311,1,2,2,0,1,1,1,0,0,7,6,2,7,0.0,1,1,426,110,0.5538234406337256,0.09271481081026989,0.3922670415235471,0.6057537305209344,0.4796250967444581,0.1764397704703503,0.7297705115736812,53,238,0.0704606776669583,0.10061997722259008,0.09612585173215149,0.8262173757752201,0.12594064104750058,0.2770254488696243,0.5936105444464144,0.40261143834016266,1
80,icmp,ftp,SF,38890,31575,0,2,0,0,3,0,3,0,1,1,6,2,0,0.0,0,0,217,248,0.5129793498209074,0.5322228748561939,0.4475518551060619,0.6318801592468851,0.9728441586600224,0.9559031723881823,0.7354635285976832,38,165,0.2781436404489108,0.3096318100028458,0.4245726071859556,0.22763253581939236,0.9030975070493097,0.8623349164397316,0.16418496405635874,0.8903025571135202,1
698,udp,http,REJ,481,1007,0,0,0,5,4,1,4,0,1,2,5,0,0,0.0,1,0,259,438,0.281392982172163,0.8216415697789553,0.7300017210808615,0.5270501564925637,0.004868407655503226,0.07040536240251416,0.08001826975767934,41,122,0.32450664916894734,0.6637343606939384,0.9336789061329351,0.5244363458577493,0.8642306022615571,0.28346114926407917,0.12346357373073602,0.38394889426297263,0
112,tcp,dns,SF,47304,5445,0,0,1,3,2,1,7,0,0,9,7,1,5,0.0,0,1,0,202,0.8222281125770106,0.10137984246986353,0.35775476329371425,0.582533777440736,0.41267824837914924,0.3549312009680162,0.35946462185394357,155,138,0.9451224487448869,0.665784401468871,0.5423865601904387,0.8060967479607475,0.46458276443924607,0.6867557202819089,0.9800519429764848,0.7368168318297001,0
1,icmp,dns,SF,32921,10706,0,1,1,3,2,0,5,1,0,0,3,0,9,0.0,0,0,70,146,0.7528486558822063,0.7918913237957292,0.06390094204837382,0.6837882008898746,0.10045754968096843,0.5031791670513446,0.8583694067196584,28,116,0.28266736054115904,0.28622430723999437,0.5274564637217322,0.3534774751283788,0.7443682043039906,0.6742196324473969,0.39371916965303755,0.47594221754772414,1
641,udp,ssh,SF,40385,47517,1,2,2,5,2,0,3,1,0,1,9,0,0,0.0,0,0,477,34,0.732859187331831,0.8115720043515481,0.07433460888607146,0.7531188471796741,0.5091579655626026,0.49328082733856005,0.23260386214875595,170,42,0.460868735269652,0.46010262655768797,0.14112611829932187,0.6422096370026974,0.6194450738181533,0.22149354885964,0.22742172872352928,0.12258315650718299,1
219,icmp,ftp,REJ,1524,44486,0,1,2,6,3,1,6,1,0,6,4,0,5,0.0,0,1,177,486,0.876192478269556,0.48227400008154353,0.11536280130570387,0.7274523912861205,0.02466995454048715,0.003959943012142753,0.11550586615646619,130,19,0.6713044235642798,0.19344722801193748,0.0007895110932187865,0.24563157404881453,0.8030756423377449,0.03479919986835012,0.17132454445437495,0.9279342012370215,0
565,tcp,ssh,SF,34888,29257,1,1,0,8,0,0,7,0,1,9,3,0,0,0.0,0,0,456,308,0.7227846006215212,0.05731031001048681,0.8696813233436628,0.8696164577322617,0.40689843139062787,0.5011627314574904,0.32610605663879344,243,147,0.1621833724078774,0.21037208152983577,0.8101400907454612,0.10927944536815992,0.43180510078591205,0.4092495737853973,0.6676017135832351,0.4540965933775366,0
854,tcp,ftp,S0,15048,21736,1,0,2,9,0,1,1,0,0,1,0,0,5,0.0,1,1,188,25,0.23184129171472645,0.1745898512471864,0.4722264257562043,0.18944343316740275,0.22069907478533513,0.3837724579774092,0.22043788489261396,137,20,0.4864423871418745,0.023047088406607408,0.08757456298623822,0.7943842250928563,0.78580848424435,0.2891931519658697,0.6094452973272788,0.7344870403224036,0
996,tcp,ssh,REJ,35111,42207,1,0,0,4,1,0,6,1,1,5,7,1,2,0.0,1,0,290,237,0.7055627116496911,0.7074262751619323,0.7128823693447365,0.40114796949179754,0.5333083624587408,0.9720793354745572,0.9252881947931552,186,81,0.7385390394759076,0.8967465499077446,0.633849818735324,0.09896862340870682,0.46245681706514796,0.8089777496137086,0.6435521229874175,0.36717381443129216,1
735,icmp,smtp,REJ,37904,13281,1,1,0,8,0,1,1,0,0,2,0,2,7,0.0,0,1,7,13,0.30770281338984384,0.7117779449909495,0.3929093356048933,0.9477960660144571,0.9959936491006997,0.15915908399382983,0.8679666420021311,233,56,0.866855213027066,0.2107066650749062,0.9146164545151915,0.2713813950795846,0.9409657878427938,0.8003641884553453,0.08800602751145226,0.01888087857623466,0
224,icmp,smtp,REJ,34008,1435,0,2,2,3,2,1,1,0,0,3,4,0,5,0.0,1,0,252,373,0.24217465034747054,0.8983552751676653,0.2587109474156345,0.3965905743863297,0.8005361051267477,0.354154196759495,0.4996832302829042,141,177,0.6262592746624267,0.22753387693646332,0.208651913158431,0.8551094219974401,0.4863721008251476,0.4570239521926255,0.893534583498437,0.10053035869183591,0
384,tcp,smtp,REJ,60,33339,1,0,0,9,2,1,7,0,0,7,5,0,0,0.0,0,0,407,44,0.07300359289962732,0.5826861465545828,0.34719216756221194,0.12487007690592267,0.8456420916244214,0.41948148508981975,0.06134387448386802,203,73,0.6690535153169479,0.2796014326451318,0.6652728362369108,0.3464692870786672,0.46261927193372954,0.6065122253232189,0.3892663968090483,0.4962194794899244,0
402,icmp,smtp,S0,9130,35150,0,2,1,1,2,1,1,0,0,2,5,1,4,0.0,1,1,466,427,0.7440285803476767,0.1241073677137774,0.7941823453171836,0.5254451263621795,0.6352649873590809,0.3906935371009488,0.7145623460931563,174,97,0.12628347258456896,0.127408071695429,0.07869857670750946,0.9730453495141611,0.7850718615635127,0.6042595159869252,0.31336940643035793,0.6899643571263624,0
637,tcp,http,REJ,18023,25821,1,2,2,2,1,0,8,0,1,9,4,1,7,0.0,1,1,291,215,0.7110009619498112,0.12141490550497214,0.6252161250314382,0.10949097255446216,0.04155984827225856,0.6658308276518625,0.6234117313362646,41,153,0.9457764972463472,0.6392628831813628,0.603755143837613,0.9797343347738597,0.821577691760838,0.8271581484276234,0.4623614472477392,0.33473532657927907,0
129,tcp,smtp,REJ,45080,26660,1,1,1,0,2,0,0,1,1,5,2,2,2,0.0,1,1,433,232,0.23449947767409374,0.7211323573568237,0.937639779957902,0.2028532387278652,0.20679767604414412,0.21551285754776883,0.9705546707284959,93,157,0.13257407748448236,0.07514295317758657,0.16393172095320274,0.2682760204535567,0.5544891143211708,0.4250024141231975,0.39006606574762825,0.6954884591776503,1
52,udp,dns,SF,13350,5084,0,1,2,5,0,1,8,1,1,0,4,1,5,0.0,1,1,243,192,0.749379016724156,0.18378466510790115,0.679704778576834,0.9983187565709567,0.925064556447055,0.22107155281399182,0.558953240270377,159,200,0.7746729371817983,0.13420242632635027,0.735953560515178,0.04097822224989045,0.1797978134950754,0.2754466797905091,0.8635770031391459,0.698635589431956,1
683,icmp,dns,REJ,24354,16661,0,1,0,5,3,1,0,1,0,6,7,2,4,0.0,1,0,122,50,0.917840883093553,0.32838549961660535,0.5701816317546939,0.541362638396132,0.36611311792875123,0.7292109485008531,0.3363937234029094,31,109,0.2648163217783188,0.6447567265900929,0.3012312947939082,0.7050632842053791,0.4677582309575795,0.26503491814054747,0.9292609751978921,0.7039359073278308,0
729,tcp,http,S0,45186,13507,0,1,2,0,3,0,9,1,0,7,1,0,5,0.0,0,0,298,426,0.10802895749157926,0.4872120069219139,0.6101960089858345,0.284058389040429,0.10363672648079558,0.5002905186781796,0.5190216935785558,169,114,0.9335931437012516,0.33966062048144274,0.46339100880464623,0.4509865026483437,0.9680725029096784,0.5361922792822041,0.3034532164496062,0.4925218540205084,0
671,tcp,smtp,S0,28145,7059,1,0,1,2,4,0,9,1,1,7,5,0,9,0.0,0,0,282,374,0.23263663838677495,0.0247648775761512,0.9423714394684146,0.9947749545739061,0.702405365866202,0.4151556760573104,0.9792632914045163,159,158,0.7199595393694795,0.707947826701189,0.5994305420276217,0.10075284395957629,0.7529861930391851,0.44914820273221256,0.8639358074599548,0.914886150121504,1
